TIME,PLANT,MACHINE,COMPONENT,MODEL,HEALTHSCORE,Actual_Value,UNITS,Caution,Acknowledge,Note
18/4/2025 19:00,GSP4,2132-XC-001,POWER TURBINE,2132XI2 (PWR TURBINE RADIAL VIB)  ,0,4.27379,UM,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132PI080 (COMPRESSOR 2ND STAGE)  ,0,5.61573,BARG,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132FI008CAL (COMP 2ND STG INLET FLOW)  ,0,0.883770005,MMSCFD,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132FI008 (COMPRESSOR 2ND STAGE)  ,0,3.72791,MMH2O,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132PI077 (COMPRESSOR 2ND STAGE)  ,0,5.51945,BARG,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,POWER TURBINE,2132XI50 (PWR TURBINE BEARING VIB)  ,0,4.15064,UM,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132VI701X (COMP DE RADIAL BRG VIB X)  ,0,0.84896,UM,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132VI701Y (COMP DE RADIAL BRG VIB Y)  ,0,0.848614,UM,0.0,,
18/4/2025 19:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,8.96177,UM,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132ZI703A (COMP AXIAL  POSITION A)  ,0,-0.0617827,MM,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,POWER TURBINE,2132SI2 (PT SPEED)  ,0,-0.681152,RPM,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,GAS TURBINE,2132SI3 (5TH SPEED)  ,0,-0.849499,RPM,0.0,,
18/4/2025 19:00,GSP3,3325-X-001B,POWER TURBINE,26TT1 ( PT THRUST   BEARING #1 ) x L 3325X001B,0,131.6,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132VI702Y (COMP DE RADIAL BRG VIB Y)  ,0,0.653523,UM,0.0,,
18/4/2025 19:00,GSP4,2101-CX-001,EXPANDER,2101TI05 (EXP OUTLET TEMP),0,-10.2566,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,GG LUBE OIL,2132TI4 (RTD #2 GAS GENERATOR L)  ,0,37.3726,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132PI009 (COMP 1ST STG OUTLET PRESS)  ,0,5.54651,BARG,0.0,,
18/4/2025 19:00,GSP4,2101-CX-001,EXPANDER,2104ZI001 (INLETGUIDE VANE),0,16.9973,%,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132ZI703B (COMP AXIAL  POSITION B)  ,0,-0.0739927,MM,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,GAS TURBINE,2132TI1 (THERMOCOUPLE HARNESS 1)  ,0,57.5644,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132TI703A (COMP INBOARD BRG TEMP)  ,0,40.0,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132TI702A (COM NDE JOURNAL BRG TEMP)  ,0,37.9976,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,GG LUBE OIL,2132PI8 (GG LUBE OIL PRESSURE)  ,0,0.0461177,BARG,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132TI701A (COMP DE JOURNAL BRG TEMP)  ,0,45.9585,DEGC,0.0,,
18/4/2025 19:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),1,14.4376,%,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,GAS TURBINE,2132TI2 (THERMOCOUPLE HARNESS 2)  ,0,57.8846,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,POWER TURBINE,2132TI6 (PWR TURB THRUST  BRG TEM)  ,0,48.9866,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,GAS TURBINE,2132PI10 (CDP PRESSURE)  ,0,0.00947234,BARG,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,SEAL GAS SYSTEM,2132PIT200 (SEPARATION GAS  SUPPLY)  ,0,0.00493508,BARG,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132TI704A (COMP INBOARD BRG TEMP)  ,0,36.9719,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,SEAL GAS SYSTEM,2132PDIT100 (SEAL GAS SUPPLY FILTER)  ,0,0.0136011,BARD,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,POWER TURBINE,2132TI7 (PWR TURB AFT  BRG TEMP)  ,0,45.9585,DEGC,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132FE064 (MASS FLOW LP SALES GAS)  ,0,-2.22461,KG/H,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,GAS TURBINE,2132SI1 (GEAR BOX SPEED)  ,0,-16.5429,RPM,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,SEAL GAS SYSTEM,2132PDIT102 (COMPRESSOR NON DRIVE)  ,5,0.549396,BARD,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,GAS TURBINE,2132FQ064 (FUEL/SEALGASFLOW)  ,0,167.903,NM3/H,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,COMPRESSOR,2132FE064_VOL (CONVERT KG/H TO NM3/H)  ,0,-2.073292267,NM3/HR,0.0,,
18/4/2025 19:00,GSP4,2132-XC-001,GAS TURBINE,2132XI1 (GEAR GEN    VIBRATION)  ,0,0.525031,MM/S,0.0,,
18/4/2025 18:00,GSP6,3625-X-001,GG LUBE OIL,PDI003 ( GG Hydraulic Filter dP ) x L 3625X001,0,1.4,BARG,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016B ( GG 05 Module Temp B ) x L 3606CX001A,72,394.0,DEGC,0.0,23/4/2025 16:40,ปรึกษาทีม Engineer เพื่อ Retraining
18/4/2025 18:00,GSP6,3625-X-001,GAS TURBINE,TI015A ( GG IP Compr Dis.Temp1ECS ) x L 3625X001,0,199.0,DEGC,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B14 ( GG EXHAUST TEMP 14B ) x L 3606CX001A,70,668.25,DEGC,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,SEAL SYSTEM,FIA544B( PRIMARY NDE VENT PRESS B ) L 3606CX001A,0,0.0,NM3/H,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,MAIN LUBE OIL,PDIA560 ( Main L.O. Filter dP ) x L 3606CX001A,14,0.2,BAR,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B3 ( GG EXHAUST TEMP 3B ) x L 3606CX001A,20,658.25,DEGC,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A12 ( GG EXHAUST TEMP 12A ) x L 3606CX001A,17,697.0,DEGC,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001B,COMPRESSOR,TI010 ( 1st Stage Discharge Temp ) x L 3606CX001B,0,96.0,DEGC,0.0,,
18/4/2025 18:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA033 ( Main L.O. AC Gen DE ) x L 3625-X-001,0,-1390.2,BAR,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B12 ( GG EXHAUST TEMP 12B ) x L 3606CX001A,10,699.0,DEGC,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B17 ( GG EXHAUST TEMP 17B ) x L 3606CX001A,71,735.0,DEGC,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A2 ( GG EXHAUST TEMP 2A ) x L 3606CX001A,31,710.0,DEGC,0.0,,
18/4/2025 18:00,GSP6,3625-X-001,GAS TURBINE,TI015B ( GG IP Compr Dis.Temp2ECS ) x L 3625X001,0,198.0,DEGC,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001B,COMPRESSOR,PI009 ( 1st Stage Discharge Press ) x L 3606CX001B,0,23.0,BAR,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A14 ( GG EXHAUST TEMP 14A ) x L 3606CX001A,55,668.002,DEGC,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001B,GG LUBE OIL,LIA001 ( GG LO Tank Level (ECS) ) x L 3606CX001B,42,254.0,MM,0.0,,
18/4/2025 18:00,GSP2,786-CX-02R,GAS TURBINE,G353X ( POWER TURBINE SPEED ) x L 786CX02R,20,9440.799866,RPM,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B2 ( GG EXHAUST TEMP 2B ) x L 3606CX001A,53,712.002,DEGC,0.0,,
18/4/2025 18:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,6.31944,umpp,0.0,24/4/2025 8:08,to be retrain
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TIA020C ( GT ENCLOSURE TEMP C ) x L 3606CX001A,58,38.0078,DEGC,0.0,23/4/2025 16:33,to retune model
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TIA020A ( GT ENCLOSURE TEMP A ) x L 3606CX001A,79,40.0,DEGC,0.0,23/4/2025 16:32,to retune model
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A3 ( GG EXHAUST TEMP 3A ) x L 3606CX001A,26,657.0,DEGC,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A6 ( GG EXHAUST TEMP 6A ) x L 3606CX001A,0,658.994,DEGC,0.0,,
18/4/2025 18:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA034 ( Main L.O. AC Gen NDE ) x L 3625-X-001,0,-1389.3,BAR,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001B,GAS TURBINE,TI017A4 ( GG Exhaust Temp4A(ECS) ) x L 3606CX001B,19,688.438,DEGC,0.0,,
18/4/2025 18:00,GSP6,3625-X-001,GEAR BOX,XIK002 ( G.B. LSS Keyphasor 2 ) x L 3625-X-001,0,0.0,RPM,0.0,,
18/4/2025 18:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B6 ( GG EXHAUST TEMP 6B ) x L 3606CX001A,0,660.0,DEGC,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B6 ( GG EXHAUST TEMP 6B ) x L 3606CX001A,0,655.25,DEGC,0.0,,
18/4/2025 17:00,GSP6,3625-X-001,GG LUBE OIL,PDI003 ( GG Hydraulic Filter dP ) x L 3625X001,0,1.4,BARG,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A6 ( GG EXHAUST TEMP 6A ) x L 3606CX001A,0,654.002,DEGC,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016B ( GG 05 Module Temp B ) x L 3606CX001A,75,393.0,DEGC,0.0,23/4/2025 16:40,ปรึกษาทีม Engineer เพื่อ Retraining
18/4/2025 17:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),2,14.3384,%,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001B,COMPRESSOR,PI009 ( 1st Stage Discharge Press ) x L 3606CX001B,0,23.0,BAR,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001B,COMPRESSOR,TI010 ( 1st Stage Discharge Temp ) x L 3606CX001B,0,95.0,DEGC,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A12 ( GG EXHAUST TEMP 12A ) x L 3606CX001A,18,693.0,DEGC,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001B,GAS TURBINE,TI017A4 ( GG Exhaust Temp4A(ECS) ) x L 3606CX001B,20,684.25,DEGC,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,MAIN LUBE OIL,PDIA560 ( Main L.O. Filter dP ) x L 3606CX001A,0,0.2,BAR,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001B,GG LUBE OIL,LIA001 ( GG LO Tank Level (ECS) ) x L 3606CX001B,40,254.609,MM,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TIA020A ( GT ENCLOSURE TEMP A ) x L 3606CX001A,77,41.0059,DEGC,0.0,23/4/2025 16:32,to retune model
18/4/2025 17:00,GSP3,3325-X-001B,POWER TURBINE,26TT1 ( PT THRUST   BEARING #1 ) x L 3325X001B,0,131.6,DEGC,0.0,,
18/4/2025 17:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.10047,UM,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B3 ( GG EXHAUST TEMP 3B ) x L 3606CX001A,17,655.971,DEGC,0.0,,
18/4/2025 17:00,GSP2,786-CX-02R,COMPRESSOR,TI06 ( C78602 SUCTION ) x L 786-CX-02R,78,35.6217,DEGC,0.0,23/4/2025 8:46,normal
18/4/2025 17:00,GSP5,3525-X-001B,AIR SYSTEM,PDIA043 ( INLET FILER DP (VOTED) ) x L 3525X001B,9,71.7346,MMH2O,0.0,23/4/2025 16:28,MIA issued
18/4/2025 17:00,GSP4,2106-CX-001,LUBE OIL,2106PDI03B (LUBE OIL DIF PRESS B),73,17.4967,BARD,0.0,,
18/4/2025 17:00,GSP2,786-CX-02R,GAS TURBINE,G353X ( POWER TURBINE SPEED ) x L 786CX02R,26,9488.800049,RPM,0.0,,
18/4/2025 17:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA034 ( Main L.O. AC Gen NDE ) x L 3625-X-001,0,-1389.3,BAR,0.0,,
18/4/2025 17:00,GSP6,3625-X-001,GEAR BOX,XIK002 ( G.B. LSS Keyphasor 2 ) x L 3625-X-001,0,0.0,RPM,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A3 ( GG EXHAUST TEMP 3A ) x L 3606CX001A,23,654.0,DEGC,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,SEAL SYSTEM,FIA544B( PRIMARY NDE VENT PRESS B ) L 3606CX001A,0,0.0,NM3/H,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B14 ( GG EXHAUST TEMP 14B ) x L 3606CX001A,68,664.0,DEGC,0.0,,
18/4/2025 17:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA033 ( Main L.O. AC Gen DE ) x L 3625-X-001,0,-1390.2,BAR,0.0,,
18/4/2025 17:00,GSP6,3625-X-001,GAS TURBINE,TI015B ( GG IP Compr Dis.Temp2ECS ) x L 3625X001,0,198.008,DEGC,0.0,,
18/4/2025 17:00,GSP4,2106-CX-001,LUBE OIL,2106PDI03C (LUBE OIL DIF PRESS C),75,17.4917,BARD,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B17 ( GG EXHAUST TEMP 17B ) x L 3606CX001A,69,732.0,DEGC,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A2 ( GG EXHAUST TEMP 2A ) x L 3606CX001A,30,707.0,DEGC,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A14 ( GG EXHAUST TEMP 14A ) x L 3606CX001A,53,664.0,DEGC,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TIA020C ( GT ENCLOSURE TEMP C ) x L 3606CX001A,55,39.1172,DEGC,0.0,23/4/2025 16:33,to retune model
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B2 ( GG EXHAUST TEMP 2B ) x L 3606CX001A,50,709.0,DEGC,0.0,,
18/4/2025 17:00,GSP6,3625-X-001,GAS TURBINE,TI015A ( GG IP Compr Dis.Temp1ECS ) x L 3625X001,0,199.0,DEGC,0.0,,
18/4/2025 17:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,6.21528,umpp,0.0,24/4/2025 8:08,to be retrain
18/4/2025 17:00,GSP4,2106-CX-001,LUBE OIL,2106PDI03A (LUBE OIL DIF PRESS A),79,17.6454,BARD,0.0,,
18/4/2025 17:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B12 ( GG EXHAUST TEMP 12B ) x L 3606CX001A,11,695.0,DEGC,0.0,,
18/4/2025 16:00,GSP5,3525-X-001A,MAIN LUBE OIL,TIA031C ( MAIN L.O.   SUPPLY TEMP ) x L 3525X001A,70,61.0,DEGC,0.0,23/4/2025 16:30,normal
18/4/2025 16:00,GSP6,3625-X-001,GAS TURBINE,TI015B ( GG IP Compr Dis.Temp2ECS ) x L 3625X001,0,200.0,DEGC,0.0,,
18/4/2025 16:00,GSP3,3307C01,SEAL GAS,FI502A ( 1ST S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,,
18/4/2025 16:00,GSP6,3601-1-P-002,TURBINE,XIZ530 ( 36011X001   N-DRIVE SIDE ) x L 36011PM002,33,-0.057126,mm,0.0,,
18/4/2025 16:00,GSP4,2106-CX-001,EXPANDER,2106VXI001 (HI SPD DRV BRG VIBR),0,9.31556,UM,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001B,COMPRESSOR,TI010 ( 1st Stage Discharge Temp ) x L 3606CX001B,0,95.0,DEGC,0.0,,
18/4/2025 16:00,GSP2,786-CX-02R,GAS TURBINE,G353X ( POWER TURBINE SPEED ) x L 786CX02R,31,9488.800049,RPM,0.0,,
18/4/2025 16:00,GSP1,703-CX-01,EXPANDER,TI571 ( EXPANDER THRUST BEARING ) x L 703CX01,73,46.7996,DEGC,0.0,23/4/2025 16:09,normal condition
18/4/2025 16:00,GSP6,3606-CX-001A,SEAL SYSTEM,FIA544B( PRIMARY NDE VENT PRESS B ) L 3606CX001A,0,0.05,NM3/H,0.0,,
18/4/2025 16:00,ESP,3225-X-001A,POWER TURBINE,63QMJBA1 ( PT Seal Air Atmos dP 1 ) x L 3225X001A,77,231.004,BAR,0.0,23/4/2025 16:44,to be followed up
18/4/2025 16:00,GPPP,5560-CX-001C,GG LUBE OIL,LIA201 ( GG L.O.     Reserv. LVL ) x L 5560CX001C,0,19.3473,mm,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001B,COMPRESSOR,PI009 ( 1st Stage Discharge Press ) x L 3606CX001B,0,22.9,BAR,0.0,,
18/4/2025 16:00,GSP1,703-CX-01,LUBE OIL SYSTEM,TI561 ( CW TO EXPANDER LO COOLER ) x L 703-CX-01,22,35.9,DEGC,0.0,23/4/2025 16:11,normal
18/4/2025 16:00,GSP6,3606-CX-001B,GG LUBE OIL,LIA001 ( GG LO Tank Level (ECS) ) x L 3606CX001B,40,254.0,MM,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,MAIN LUBE OIL,PDIA560 ( Main L.O. Filter dP ) x L 3606CX001A,0,0.2,BAR,0.0,,
18/4/2025 16:00,GSP6,3601-2-P-002,LUBE OIL SYSTEM,LI540 ( LUBE OIL SYS LEVEL ) x L 3601-2PM002,0,62.4817,%,0.0,,
18/4/2025 16:00,GSP3,3325-X-001B,POWER TURBINE,26TT1 ( PT THRUST   BEARING #1 ) x L 3325X001B,0,131.6,DEGC,0.0,,
18/4/2025 16:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA034 ( Main L.O. AC Gen NDE ) x L 3625-X-001,0,-1389.3,BAR,0.0,,
18/4/2025 16:00,ESP,3225-X-003,POWER TURBINE,IPG9A63QMJBA1 ( PT Seal Air Atmospheric dP 1 ) x L 3225X003,54,400.427,mmWC  ,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A2 ( GG EXHAUST TEMP 2A ) x L 3606CX001A,30,704.0,DEGC,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B3 ( GG EXHAUST TEMP 3B ) x L 3606CX001A,18,653.0,DEGC,0.0,,
18/4/2025 16:00,GSP6,3607-CX-001,SEAL SYSTEM,FI544B ( SEAL VENT(FE) FLOW-B ) x L 3607CX001,0,0.004072,NM3/H,0.0,,
18/4/2025 16:00,GSP5,3525-X-001A,MAIN LUBE OIL,TIA031B ( MAIN L.O.   SUPPLY TEMP ) x L 3525X001A,73,61.7,DEGC,0.0,23/4/2025 16:30,normal
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B14 ( GG EXHAUST TEMP 14B ) x L 3606CX001A,68,660.0,DEGC,0.0,,
18/4/2025 16:00,GSP6,3625-X-001,GAS TURBINE,TI015A ( GG IP Compr Dis.Temp1ECS ) x L 3625X001,0,200.0,DEGC,0.0,,
18/4/2025 16:00,GPPP,5560-CX-001C,LUBE OIL SYSTEM,PI018 ( Main L.O.   P-A Dis Pres ) x L 5560CX001C,0,0.1,barg,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B12 ( GG EXHAUST TEMP 12B ) x L 3606CX001A,12,691.984,DEGC,0.0,,
18/4/2025 16:00,GSP5,3501-1-P-002R,LUBE OIL SYSTEM,PIA203 ( 3501-1 P02R LUBE PRESS. ) L 3501-1P02R,56,1.29772,BAR,0.0,23/4/2025 16:31,normal
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B6 ( GG EXHAUST TEMP 6B ) x L 3606CX001A,0,652.0,DEGC,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A12 ( GG EXHAUST TEMP 12A ) x L 3606CX001A,19,690.0,DEGC,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B17 ( GG EXHAUST TEMP 17B ) x L 3606CX001A,69,728.984,DEGC,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001B,GAS TURBINE,TI017A4 ( GG Exhaust Temp4A(ECS) ) x L 3606CX001B,18,680.891,DEGC,0.0,,
18/4/2025 16:00,GSP3,3307C01,SEAL GAS,FI502C ( 3RD S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017B2 ( GG EXHAUST TEMP 2B ) x L 3606CX001A,50,706.0,DEGC,0.0,,
18/4/2025 16:00,ESP,3225-X-003,POWER TURBINE,IPG9A63QMJBA2 ( PT Seal Air Atmospheric dP 2 ) x L 3225X003,58,390.838,mmWC  ,0.0,,
18/4/2025 16:00,GSP6,3601-1-P-002,PUMP,XIZ501 ( 36011P002   N-DRIVE SIDE ) x L 36011PM002,71,0.057256,mm,0.0,23/4/2025 16:35,normal
18/4/2025 16:00,GSP6,3607-CX-001,LUBE OIL SYSTEM,LI570 ( OIL RESEVOIR LVL ) x L 3607CX001,56,44.0628,%,0.0,23/4/2025 16:36,decreasing trend but marginal
18/4/2025 16:00,GSP3,3307C01,SEAL GAS,FI502B ( 2ND S.G. LEAK FLOW(DE) ) x L 3307C01,0,0.0,NM3/H,0.0,24/4/2025 8:08,to be retrain
18/4/2025 16:00,GPPP,5560-CX-001C,LUBE OIL SYSTEM,PIA001B ( Main L.O.   HDR Press.B ) x L 5560CX001C,18,2.0,barg,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TIA016B ( GG 05 Module Temp B ) x L 3606CX001A,75,392.0,DEGC,0.0,23/4/2025 16:40,ปรึกษาทีม Engineer เพื่อ Retraining
18/4/2025 16:00,GSP6,3625-X-001,MAIN LUBE OIL,PIA033 ( Main L.O. AC Gen DE ) x L 3625-X-001,0,-1390.2,BAR,0.0,,
18/4/2025 16:00,GSP2,786-CX-02R,COMPRESSOR,TI06 ( C78602 SUCTION ) x L 786-CX-02R,65,35.8711,DEGC,0.0,23/4/2025 8:46,normal
18/4/2025 16:00,GSP6,3625-X-001,GG LUBE OIL,PDI003 ( GG Hydraulic Filter dP ) x L 3625X001,0,1.4,BARG,0.0,,
18/4/2025 16:00,GSP2,786-CX-02R,POWER TURBINE,TV354Y ( PT B4Y ) x L 786CX02R,0,6.19097,umpp,0.0,24/4/2025 8:08,to be retrain
18/4/2025 16:00,GSP5,3525-X-001A,MAIN LUBE OIL,TI034 ( MAIN L.O.   TANK TEMP ) x L 3525X001A,79,74.7,DEGC,0.0,23/4/2025 16:29,normal
18/4/2025 16:00,GSP5,3501-2-P-002M,SEAL SYSTEM,PIA103 ( 3501-2 P02  LUBE PRESS. ) x L 3501-2P02,0,1.37662,BAR,0.0,,
18/4/2025 16:00,GSP5,3501-2-P-002M,SEAL SYSTEM,PIA101 ( 3501-2 X01  TURB. INTENS ) x L 3501-2P02,43,9.99352,BAR,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A6 ( GG EXHAUST TEMP 6A ) x L 3606CX001A,0,650.25,DEGC,0.0,,
18/4/2025 16:00,GSP6,3601-1-P-002,LUBE OIL SYSTEM,LI540 ( LUBE OIL LEV ) x L 36011PM002,6,69.9794,%,0.0,,
18/4/2025 16:00,GSP6,3625-X-001,GEAR BOX,XIK002 ( G.B. LSS Keyphasor 2 ) x L 3625-X-001,0,0.0,RPM,0.0,,
18/4/2025 16:00,GSP4,2101-CX-001,LUBE OIL,2101LI02 (LUBE OIL REVSERVOIR LEV),3,14.4149,%,0.0,,
18/4/2025 16:00,GSP4,2106-CX-001,LUBE OIL,2106PDI03C (LUBE OIL DIF PRESS C),75,17.5807,BARD,0.0,,
18/4/2025 16:00,GSP3,3307C01,SEAL GAS,FI504 ( 2ND S.G. LEAK FLOW(DE) ) x L 3307C01,46,0.0,NM3/H,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A3 ( GG EXHAUST TEMP 3A ) x L 3606CX001A,25,651.0,DEGC,0.0,,
18/4/2025 16:00,GSP5,3525-X-001B,AIR SYSTEM,PDIA043 ( INLET FILER DP (VOTED) ) x L 3525X001B,32,67.1726,MMH2O,0.0,23/4/2025 16:28,MIA issued
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TIA020C ( GT ENCLOSURE TEMP C ) x L 3606CX001A,57,40.75,DEGC,0.0,23/4/2025 16:33,to retune model
18/4/2025 16:00,GSP6,3607-CX-001,SEAL SYSTEM,FI547 ( SEAL VENT (FE) FLOW ) x L 3607CX001,0,0.302711,KM3/H,0.0,,
18/4/2025 16:00,GSP6,3606-CX-001A,GAS TURBINE,TI017A14 ( GG EXHAUST TEMP 14A ) x L 3606CX001A,53,659.984,DEGC,0.0,,
18/4/2025 16:00,GSP1,703-CX-01,LUBE OIL SYSTEM,PDA551 ( EXPANDER LO COOLER PRESS ) x L 703CX01,2,0.051,BAR,0.0,23/4/2025 16:10,normal
18/4/2025 15:00,GSP5,3507C01B,LUBE OIL SYSTEM,LI01A ( L.O. CHAMBER LVL TO DCS ) x L 3507C01B,74,60.3222,%,0.0,23/4/2025 16:24,decreasing trend but marginal
18/4/2025 15:00,GSP5,3525-X-001A,MAIN LUBE OIL,TI034 ( MAIN L.O.   TANK TEMP ) x L 3525X001A,66,74.9,DEGC,0.0,23/4/2025 16:29,normal
